Cod_setor,Situacao_setor,V001,V109,V110
250750705000943,1,196,0,MULHER
250750705000944,1,309,570,HOMEM
250750705000945,1,308,3,MULHER
250750705000946,1,186,0,MULHER
250750705000947,1,200,0,MULHER
250750705000948,1,431,7,MULHER
250750705000949,1,278,0,MULHER
250750705000951,8,4,X,DESCONHECIDO
250750705000952,1,34,0,MULHER
250750705000953,1,303,0,MULHER
250750705000954,1,73,0,MULHER
250750705000955,1,97,0,MULHER
250750705000956,1,13,0,MULHER
250750705000957,1,10,X,DESCONHECIDO
250750705000958,1,4,X,DESCONHECIDO
250750705000959,1,64,0,MULHER
250750705000960,1,72,0,MULHER
250750705000961,1,195,0,MULHER
250750705000962,1,191,0,MULHER
250750705000963,1,164,0,MULHER
250760605000001,1,290,0,MULHER
250760605000002,1,240,11,MULHER
250760605000003,1,167,0,MULHER
250760605000004,1,196,0,MULHER
250760605000005,1,226,0,MULHER
250760605000006,8,161,0,MULHER
250760605000007,8,184,1,MULHER
250760605000008,8,90,4,MULHER
250760605000010,1,147,3,MULHER
250760605000011,1,283,14,MULHER
250760605000012,1,205,0,MULHER
250770505000001,1,222,0,MULHER
250770505000002,1,309,0,MULHER
250770505000003,1,229,0,MULHER
250770505000004,1,197,0,MULHER
250770505000005,1,242,0,MULHER
250770505000006,1,284,0,MULHER
250770505000007,1,183,0,MULHER
250770505000008,1,242,23,MULHER
250770505000009,8,391,4,MULHER
250770505000010,8,189,0,MULHER
250770505000011,8,132,0,MULHER
250770505000012,8,261,4,MULHER
250770505000013,8,348,0,MULHER
250770505000014,8,145,0,MULHER
250770505000015,8,150,0,MULHER
250770505000016,5,46,0,MULHER
250770505000017,8,231,0,MULHER
250770505000018,1,83,0,MULHER
250770505000019,1,227,0,MULHER
250770505000020,1,226,0,MULHER
250770505000021,1,173,0,MULHER
250780405000001,1,221,0,MULHER
250780405000002,1,322,0,MULHER
250780405000003,1,173,0,MULHER
250780405000004,8,281,0,MULHER
250780405000005,8,88,0,MULHER
250780405000006,8,91,0,MULHER
250780405000007,8,38,0,MULHER
250780405000008,1,172,0,MULHER
250780405000009,1,174,0,MULHER
250780405000010,1,219,0,MULHER
250780405000011,5,117,0,MULHER
250790305000001,1,220,0,MULHER
250790305000002,1,259,4,MULHER
250790305000003,1,269,0,MULHER
250790305000004,1,281,0,MULHER
250790305000005,1,366,0,MULHER
250790305000006,1,343,31,MULHER
250790305000007,1,207,0,MULHER
250790305000008,1,239,0,MULHER
250790305000009,1,380,0,MULHER
250790305000010,8,123,0,MULHER
250790305000011,8,54,0,MULHER
250790305000012,1,168,0,MULHER
250800005000001,1,280,0,MULHER
250800005000002,1,287,0,MULHER
250800005000003,1,188,0,MULHER
250800005000004,1,150,0,MULHER
250800005000005,8,166,0,MULHER
250800005000006,8,131,0,MULHER
250800005000007,8,121,152,HOMEM
250800005000008,8,107,0,MULHER
250800005000009,8,176,0,MULHER
250800005000010,8,90,2,MULHER
250800005000011,8,62,85,HOMEM
250800005000012,8,45,0,MULHER
250800005000013,8,185,0,MULHER
250800005000014,5,146,0,MULHER
250800005000015,1,173,0,MULHER
250800005000016,1,187,0,MULHER
250800005000017,5,163,0,MULHER
250800005000018,5,61,0,MULHER
250810905000001,1,267,0,MULHER
250810905000002,1,251,0,MULHER
250810905000003,8,223,0,MULHER
250810905000004,8,33,0,MULHER
250810905000005,8,223,0,MULHER
250810905000006,8,27,0,MULHER
250810905000007,8,133,0,MULHER
250810905000008,1,158,0,MULHER
250820805000001,1,278,0,MULHER
250820805000002,1,279,0,MULHER
250820805000003,1,260,0,MULHER
250820805000004,1,228,0,MULHER
250820805000005,8,123,0,MULHER
250820805000006,8,167,2,MULHER
250820805000007,8,23,0,MULHER
250820805000008,8,102,0,MULHER
250820805000009,8,202,0,MULHER
250820805000010,5,66,0,MULHER
250820805000011,8,84,0,MULHER
250820805000012,8,30,0,MULHER
250820805000013,8,86,0,MULHER
250820805000014,1,180,0,MULHER
250820805000015,5,64,0,MULHER
250830705000001,1,315,18,MULHER
250830705000002,1,346,0,MULHER
250830705000003,1,334,0,MULHER
250830705000004,1,330,0,MULHER
250830705000005,1,329,0,MULHER
250830705000006,1,316,0,MULHER
250830705000007,1,262,0,MULHER
250830705000008,3,200,0,MULHER
250830705000009,8,130,8,MULHER
250830705000010,8,127,0,MULHER
250830705000011,4,76,0,MULHER
250830705000012,8,211,0,MULHER
250830705000013,8,318,0,MULHER
250830705000014,4,133,0,MULHER
250830705000015,8,308,3,MULHER
250830705000016,4,217,3,MULHER
250830705000017,8,106,0,MULHER
250830705000018,8,50,0,MULHER
250830705000019,8,272,2,MULHER
250830705000020,8,87,0,MULHER
250830705000021,8,135,0,MULHER
250830705000022,4,161,0,MULHER
250830705000023,8,181,0,MULHER
250830705000024,4,187,0,MULHER
250830705000025,8,106,0,MULHER
250830705000026,8,260,2,MULHER
250830705000027,8,202,0,MULHER
250830705000028,8,316,0,MULHER
250830705000029,8,161,0,MULHER
250830705000030,4,277,0,MULHER
250830705000031,8,23,0,MULHER
250830705000032,8,102,0,MULHER
250830705000033,1,178,0,MULHER
250830705000034,1,294,0,MULHER
250830705000035,1,109,0,MULHER
250830705000036,4,60,0,MULHER
250840605000001,1,343,6,MULHER
250840605000002,8,92,0,MULHER
250840605000003,8,72,0,MULHER
250840605000004,8,49,0,MULHER
250840605000005,8,28,0,MULHER
250840605000006,5,154,0,MULHER
250850505000001,1,185,0,MULHER
250850505000002,1,266,0,MULHER
250850505000003,1,302,0,MULHER
250850505000004,1,264,0,MULHER
250850505000005,8,134,0,MULHER
250850505000006,8,240,0,MULHER
250850505000007,8,369,0,MULHER
250850505000008,8,145,0,MULHER
250850505000009,1,149,0,MULHER
250855405000001,1,231,0,MULHER
250855405000002,1,272,0,MULHER
250855405000003,8,179,6,MULHER
250855405000004,8,109,0,MULHER
250855405000005,8,138,0,MULHER
250855405000006,5,177,0,MULHER
250860405000001,1,270,0,MULHER
250860405000002,1,215,0,MULHER
250860405000003,1,77,0,MULHER
250860405000004,1,299,0,MULHER
250860405000005,1,126,0,MULHER
250860405000006,1,149,0,MULHER
250860405000007,8,163,0,MULHER
250860405000008,8,130,0,MULHER
250860405000009,1,218,4,MULHER
250860405000010,1,74,0,MULHER
250860415000001,1,217,3,MULHER
250860415000002,1,231,0,MULHER
250860415000003,1,152,0,MULHER
250860415000004,1,195,13,MULHER
250860415000005,1,285,1,MULHER
250860415000006,8,105,0,MULHER
250860415000007,1,225,0,MULHER
250870305000001,1,303,0,MULHER
250870305000002,1,175,0,MULHER
250870305000003,8,136,0,MULHER
250870305000004,5,170,0,MULHER
250870305000005,8,102,0,MULHER
250870305000006,8,43,0,MULHER
250870305000007,8,138,0,MULHER
250870305000008,8,54,0,MULHER
250870305000009,8,64,0,MULHER
250880205000001,1,250,0,MULHER
250880205000002,1,319,0,MULHER
250880205000003,1,181,0,MULHER
250880205000004,1,212,0,MULHER
250880205000005,8,67,0,MULHER
250880205000006,8,113,0,MULHER
250880205000007,1,235,0,MULHER
250880205000008,1,282,0,MULHER
250890105000001,1,343,163,MULHER
250890105000002,1,283,21,MULHER
250890105000003,1,262,3,MULHER
250890105000004,1,305,0,MULHER
250890105000005,1,265,7,MULHER
250890105000006,1,241,0,MULHER
250890105000007,1,320,0,MULHER
250890105000008,1,360,0,MULHER
250890105000009,1,307,0,MULHER
250890105000010,1,307,0,MULHER
250890105000011,1,290,0,MULHER
250890105000012,1,233,0,MULHER
250890105000013,1,323,0,MULHER
250890105000014,1,311,0,MULHER
250890105000015,1,289,0,MULHER
250890105000016,1,248,0,MULHER
250890105000017,1,181,0,MULHER
250890105000018,1,143,0,MULHER
250890105000019,1,273,0,MULHER
250890105000020,1,228,0,MULHER
250890105000021,1,231,0,MULHER
250890105000022,1,101,0,MULHER
250890105000023,1,284,0,MULHER
250890105000024,1,285,0,MULHER
250890105000025,1,294,0,MULHER
250890105000026,1,355,3,MULHER
250890105000027,1,274,4,MULHER
250890105000028,1,207,0,MULHER
250890105000029,1,227,0,MULHER
250890105000030,5,187,0,MULHER
250890105000031,8,110,0,MULHER
250890105000032,8,132,0,MULHER
250890105000033,8,196,0,MULHER
250890105000034,8,306,0,MULHER
250890105000035,8,92,0,MULHER
250890105000036,8,5,0,MULHER
250890105000038,5,51,0,MULHER
250890105000039,5,102,0,MULHER
250890105000040,1,204,0,MULHER
250890105000041,1,297,3,MULHER
250890105000042,1,210,0,MULHER
250890105000043,1,192,0,MULHER
250890105000044,1,211,0,MULHER
250890105000045,1,254,2,MULHER
250890105000046,8,113,0,MULHER
250890105000047,7,58,0,MULHER
250890105000048,4,103,0,MULHER
250890125000001,1,193,0,MULHER
250890125000002,8,52,0,MULHER
250890125000003,8,140,1,MULHER
250890125000004,8,65,0,MULHER
250890125000005,5,256,0,MULHER
250890125000006,1,208,0,MULHER
250890125000007,8,133,0,MULHER
250900805000001,1,175,0,MULHER
250900805000002,1,151,0,MULHER
250900805000003,1,169,0,MULHER
250900805000004,1,37,0,MULHER
250900805000005,8,103,0,MULHER
250900805000006,8,91,0,MULHER
250900805000007,8,149,0,MULHER
250900805000008,8,28,0,MULHER
250900805000009,8,46,0,MULHER
250900805000010,8,156,0,MULHER
250900805000011,8,89,0,MULHER
250900805000012,1,237,0,MULHER
250900805000013,1,251,0,MULHER
250900805000014,1,131,0,MULHER
250900805000015,1,220,0,MULHER
250900805000016,1,293,0,MULHER
250900805000017,8,101,0,MULHER
250900805000018,8,137,0,MULHER
250900810000001,1,83,0,MULHER
250900810000002,8,144,0,MULHER
250900810000003,8,140,0,MULHER
250905705000001,1,312,0,MULHER
250905705000002,1,269,0,MULHER
250905705000003,8,257,0,MULHER
250905705000004,8,15,0,MULHER
250905705000005,5,96,0,MULHER
250905705000006,8,181,0,MULHER
250905705000007,5,120,0,MULHER
250905705000008,5,61,0,MULHER
250905705000009,5,53,0,MULHER
250905710000001,1,171,0,MULHER
250905710000002,8,134,0,MULHER
250905710000003,5,300,0,MULHER
250905710000004,1,74,0,MULHER
250910705000001,1,258,0,MULHER
250910705000002,1,257,0,MULHER
250910705000003,1,258,0,MULHER
250910705000004,1,261,0,MULHER
250910705000005,1,205,0,MULHER
250910705000006,1,228,0,MULHER
250910705000007,1,178,0,MULHER
250910705000008,1,202,0,MULHER
250910705000009,1,348,0,MULHER
250910705000010,1,137,0,MULHER
250910705000011,1,238,0,MULHER
250910705000012,1,306,0,MULHER
250910705000013,1,237,0,MULHER
250910705000014,1,216,0,MULHER
250910705000015,1,387,0,MULHER
250910705000016,1,159,0,MULHER
250910705000017,1,265,0,MULHER
250910705000018,1,185,0,MULHER
250910705000019,1,220,29,MULHER
250910705000020,8,277,0,MULHER
250910705000021,8,107,0,MULHER
250910705000022,8,26,0,MULHER
250910705000023,8,228,3,MULHER
250910705000024,5,30,0,MULHER
250910705000025,8,6,0,MULHER
250910705000026,1,141,0,MULHER
250910705000027,1,173,0,MULHER
250910705000028,1,270,2,MULHER
250910705000029,1,167,0,MULHER
250910705000030,8,162,0,MULHER
250910705000031,8,206,0,MULHER
250915605000001,1,275,0,MULHER
250915605000002,1,376,0,MULHER
250915605000003,1,332,0,MULHER
250915605000004,1,242,0,MULHER
250915605000005,8,135,0,MULHER
250915605000006,7,68,0,MULHER
250915605000007,1,326,0,MULHER
250920605000001,1,200,0,MULHER
250920605000002,1,311,0,MULHER
250920605000003,1,185,0,MULHER
250920605000004,1,212,1,MULHER
250920605000005,8,251,0,MULHER
250920605000006,8,117,0,MULHER
250920605000007,8,134,0,MULHER
250920605000008,8,275,0,MULHER
250920605000009,8,180,0,MULHER
250920605000010,8,137,2,MULHER
250920605000011,8,46,0,MULHER
250920605000012,8,107,0,MULHER
250920605000013,8,193,0,MULHER
250920605000014,8,53,0,MULHER
250920605000015,8,146,0,MULHER
250920605000016,4,164,0,MULHER
250920605000017,1,127,0,MULHER
250920605000018,1,161,0,MULHER
250920605000019,1,234,0,MULHER
250920605000020,4,72,0,MULHER
250920605000021,8,92,0,MULHER
250920605000022,4,381,0,MULHER
250930505000001,1,230,0,MULHER
250930505000002,1,187,0,MULHER
250930505000003,1,293,0,MULHER
250930505000004,1,258,0,MULHER
250930505000005,8,65,0,MULHER
250930505000006,1,134,0,MULHER
250930505000007,1,158,0,MULHER
250930505000008,1,300,0,MULHER
250930505000009,8,130,0,MULHER
250930510000001,1,187,0,MULHER
250930510000002,8,28,0,MULHER
250933905000001,1,186,0,MULHER
250933905000002,8,105,0,MULHER
250933905000003,8,169,0,MULHER
250933905000004,8,141,0,MULHER
250933905000005,8,198,0,MULHER
250933905000006,8,203,0,MULHER
250933905000007,8,134,0,MULHER
250937005000001,1,159,0,MULHER
250937005000002,8,298,0,MULHER
250937005000003,8,94,0,MULHER
250937005000004,1,169,0,MULHER
250939605000001,1,267,0,MULHER
250939605000002,1,302,0,MULHER
250939605000003,1,241,0,MULHER
250939605000004,8,98,0,MULHER
250939605000005,8,228,0,MULHER
250939605000006,8,89,0,MULHER
250939605000007,8,50,0,MULHER
250939605000008,8,43,0,MULHER
250939605000009,8,22,0,MULHER
250939605000010,1,249,0,MULHER
250939605000011,1,90,0,MULHER
250940405000001,1,363,0,MULHER
250940405000002,1,281,2,MULHER
250940405000003,1,247,7,MULHER
250940405000004,1,151,0,MULHER
250940405000005,1,205,3,MULHER
250940405000006,8,243,2,MULHER
250940405000007,8,335,0,MULHER
250940405000008,8,208,0,MULHER
250940405000009,5,113,0,MULHER
250940405000010,8,117,5,MULHER
250940405000011,1,329,0,MULHER
250940420000001,1,151,0,MULHER
250940420000002,8,141,0,MULHER
250940420000003,8,239,0,MULHER
250940420000004,5,57,0,MULHER
250940420000005,5,30,0,MULHER
250940420000006,8,132,0,MULHER
250940420000007,8,122,11,MULHER
250940420000008,8,104,0,MULHER
250940420000009,5,50,0,MULHER
250950305000001,1,122,0,MULHER
250950305000002,1,155,0,MULHER
250950305000003,8,182,0,MULHER
250950305000004,8,80,0,MULHER
250950305000005,8,152,0,MULHER
250950305000006,8,100,0,MULHER
250950305000007,1,358,0,MULHER
250950305000008,1,303,0,MULHER
250960205000001,1,198,0,MULHER
250960205000002,1,292,0,MULHER
250960205000003,8,224,0,MULHER
250960205000004,8,139,0,MULHER
250960205000005,8,166,6,MULHER
250960205000006,1,126,0,MULHER
250960205000007,1,166,4,MULHER
250970105000001,1,196,0,MULHER
250970105000002,1,219,0,MULHER
250970105000003,1,293,0,MULHER
250970105000004,1,357,0,MULHER
250970105000005,1,273,7,MULHER
250970105000006,1,202,0,MULHER
250970105000007,1,232,0,MULHER
250970105000008,1,305,1,MULHER
250970105000009,1,192,0,MULHER
250970105000010,1,193,0,MULHER
250970105000011,1,176,0,MULHER
250970105000012,1,238,0,MULHER
250970105000013,1,195,0,MULHER
250970105000014,1,280,0,MULHER
250970105000015,1,308,0,MULHER
250970105000016,1,175,0,MULHER
250970105000017,1,305,0,MULHER
250970105000018,1,235,0,MULHER
250970105000019,1,325,0,MULHER
250970105000020,1,280,0,MULHER
250970105000021,1,210,0,MULHER
250970105000022,8,115,0,MULHER
250970105000023,8,27,0,MULHER
250970105000024,8,168,0,MULHER
250970105000025,8,163,0,MULHER
250970105000026,8,130,0,MULHER
250970105000027,8,182,0,MULHER
250970105000028,8,214,0,MULHER
250970105000029,8,229,0,MULHER
250970105000030,8,67,0,MULHER
250970105000031,8,147,0,MULHER
250970105000032,8,102,0,MULHER
250970105000033,8,74,0,MULHER
250970105000034,8,56,0,MULHER
250970105000035,8,193,0,MULHER
250970105000036,8,106,0,MULHER
250970105000037,8,195,0,MULHER
250970105000038,8,107,3,MULHER
250970105000039,8,80,0,MULHER
250970105000040,8,328,0,MULHER
250970105000041,8,143,0,MULHER
250970105000042,8,355,2,MULHER
250970105000043,1,310,0,MULHER
250970105000044,1,181,0,MULHER
250970105000045,1,249,0,MULHER
250970105000046,1,210,0,MULHER
250970105000047,1,200,0,MULHER
250970105000048,1,236,0,MULHER
250970105000049,5,44,0,MULHER
250970105000050,5,15,0,MULHER
250980005000001,1,192,0,MULHER
250980005000002,1,188,0,MULHER
250980005000003,1,202,0,MULHER
250980005000004,1,203,0,MULHER
250980005000005,1,225,0,MULHER
250980005000006,1,210,1,MULHER
250980005000007,8,150,0,MULHER
250980005000008,8,66,0,MULHER
250980005000009,8,91,0,MULHER
250980005000010,5,209,0,MULHER
250980005000011,8,228,0,MULHER
250980005000012,8,105,0,MULHER
250980005000013,8,129,0,MULHER
250980005000014,8,111,0,MULHER
250980005000015,8,184,3,MULHER
250980005000016,7,105,0,MULHER
250980005000017,1,153,0,MULHER
250990905000001,1,439,33,MULHER
250990905000002,1,189,32,MULHER
250990905000003,1,275,57,MULHER
250990905000004,8,127,0,MULHER
250990905000005,8,173,0,MULHER
250990905000006,8,306,0,MULHER
250990905000007,8,120,0,MULHER
250990905000008,5,55,6,MULHER
250990905000009,5,42,0,MULHER
250990910000001,1,151,0,MULHER
250990910000002,8,4,X,DESCONHECIDO
250990910000003,8,87,X,DESCONHECIDO
250990910000004,8,377,2,MULHER
250990910000005,8,229,0,MULHER
250990910000006,8,179,0,MULHER
250990910000007,5,97,0,MULHER
251000605000001,1,193,0,MULHER
251000605000002,1,323,7,MULHER
251000605000003,8,138,0,MULHER
251000605000004,8,336,0,MULHER
251000605000005,8,178,0,MULHER
251000605000006,8,115,0,MULHER
251000605000007,8,136,0,MULHER
251000605000008,8,159,0,MULHER
251000605000009,1,235,1,MULHER
251000605000010,1,206,0,MULHER
251000605000011,5,38,0,MULHER
251000605000012,5,43,0,MULHER
251000605000013,8,13,0,MULHER
251010505000001,1,220,0,MULHER
251010505000002,1,245,0,MULHER
251010505000003,1,197,0,MULHER
251010505000004,1,173,0,MULHER
251010505000005,1,194,1,MULHER
251010505000006,1,163,0,MULHER
251010505000007,1,228,0,MULHER
251010505000008,1,227,0,MULHER
251010505000009,8,188,0,MULHER
251010505000010,8,120,0,MULHER
251010505000011,4,243,0,MULHER
251010505000012,4,215,0,MULHER
251010505000013,1,152,0,MULHER
251010505000014,1,301,0,MULHER
251010505000015,1,310,0,MULHER
251020405000001,1,209,3,MULHER
251020405000002,1,334,0,MULHER
251020405000003,1,224,0,MULHER
251020405000004,8,276,0,MULHER
251020405000005,8,77,0,MULHER
251020405000006,5,165,0,MULHER
251020405000007,8,26,0,MULHER
251020405000008,8,169,0,MULHER
251020405000009,1,204,0,MULHER
251030305000001,1,261,0,MULHER
251030305000002,1,95,1,MULHER
251030305000003,8,227,0,MULHER
251030305000004,8,139,0,MULHER
251030305000005,1,153,0,MULHER
251030305000006,1,287,0,MULHER
251030305000007,8,151,0,MULHER
251040205000001,1,172,0,MULHER
251040205000002,1,172,0,MULHER
251040205000003,1,274,0,MULHER
251040205000004,8,234,0,MULHER
251040205000005,8,114,0,MULHER
251040205000006,8,73,0,MULHER
251040205000007,8,72,0,MULHER
251040205000008,1,190,0,MULHER
251040205000009,1,198,0,MULHER
251040230000001,1,90,0,MULHER
251040230000002,8,216,6,MULHER
251040230000003,8,66,0,MULHER
251050105000001,1,169,4,MULHER
251050105000002,8,48,0,MULHER
251050105000003,8,101,0,MULHER
251050105000004,8,133,0,MULHER
251050105000005,8,217,0,MULHER
251050105000006,1,200,0,MULHER
251050105000007,1,193,0,MULHER
251060005000001,1,324,0,MULHER
251060005000002,1,151,0,MULHER
251060005000003,8,81,0,MULHER
251060005000004,8,195,0,MULHER
251060005000005,1,191,0,MULHER
251065905000001,1,231,0,MULHER
251065905000002,8,44,0,MULHER
251065905000003,8,127,0,MULHER
251070905000001,1,91,27,MULHER
251070905000002,8,155,1,MULHER
251070905000003,8,27,0,MULHER
251070905000004,8,165,0,MULHER
251070905000005,1,236,15,MULHER
251080805000001,1,150,0,MULHER
251080805000002,1,176,0,MULHER
251080805000003,1,282,0,MULHER
251080805000004,1,177,0,MULHER
251080805000005,1,107,0,MULHER
251080805000006,1,141,0,MULHER
251080805000007,1,233,0,MULHER
251080805000008,1,235,0,MULHER
251080805000009,1,206,0,MULHER
251080805000010,1,257,0,MULHER
251080805000011,1,312,0,MULHER
251080805000012,1,247,11,MULHER
251080805000013,1,276,2,MULHER
251080805000014,1,267,0,MULHER
251080805000015,1,229,0,MULHER
251080805000016,1,309,0,MULHER
251080805000017,1,232,0,MULHER
251080805000018,1,216,0,MULHER
251080805000019,1,218,0,MULHER
251080805000020,1,240,0,MULHER
251080805000021,1,319,0,MULHER
251080805000022,1,316,50,MULHER
251080805000023,1,209,0,MULHER
251080805000024,1,279,0,MULHER
251080805000025,1,341,0,MULHER
251080805000026,1,191,0,MULHER
251080805000027,1,134,0,MULHER
251080805000028,1,162,0,MULHER
251080805000029,1,219,0,MULHER
251080805000030,1,298,0,MULHER
251080805000031,1,149,0,MULHER
251080805000032,1,275,0,MULHER
251080805000033,1,172,0,MULHER
251080805000034,1,274,0,MULHER
251080805000035,1,133,0,MULHER
251080805000036,1,275,0,MULHER
251080805000037,1,341,0,MULHER
251080805000038,1,304,0,MULHER
251080805000039,1,262,104,MULHER
251080805000040,1,131,0,MULHER
251080805000041,1,206,0,MULHER
251080805000042,1,215,0,MULHER
251080805000043,1,338,0,MULHER
251080805000044,1,323,0,MULHER
251080805000045,1,178,1,MULHER
251080805000046,1,283,0,MULHER
251080805000047,1,160,260,HOMEM
251080805000048,1,2,X,DESCONHECIDO
251080805000049,1,484,0,MULHER
251080805000050,1,230,0,MULHER
251080805000051,1,191,9,MULHER
251080805000052,1,143,1,MULHER
251080805000053,1,171,0,MULHER
251080805000054,1,114,0,MULHER
251080805000055,1,180,2,MULHER
251080805000056,1,188,0,MULHER
251080805000057,1,154,56,MULHER
251080805000058,1,321,0,MULHER
251080805000059,1,328,0,MULHER
251080805000060,1,187,0,MULHER
251080805000061,1,374,0,MULHER
251080805000062,1,99,67,MULHER
251080805000063,1,260,0,MULHER
251080805000064,1,280,0,MULHER
251080805000065,1,233,0,MULHER
251080805000066,1,274,24,MULHER
251080805000067,1,250,0,MULHER
251080805000068,1,318,0,MULHER
251080805000069,1,141,0,MULHER
251080805000070,1,164,3,MULHER
251080805000071,1,204,0,MULHER
251080805000072,1,188,20,MULHER
251080805000073,1,177,0,MULHER
251080805000074,1,466,3,MULHER
251080805000075,1,221,0,MULHER
251080805000076,1,301,1,MULHER
251080805000077,1,4,X,DESCONHECIDO
251080805000078,1,180,2,MULHER
251080805000079,1,326,531,HOMEM
251080805000080,1,101,X,DESCONHECIDO
251080805000081,1,139,0,MULHER
251080805000082,1,236,0,MULHER
251080805000083,1,17,0,MULHER
251080805000084,1,15,0,MULHER
251080805000085,1,125,15,MULHER
251080805000086,1,396,0,MULHER
251080805000087,1,319,0,MULHER
251080805000088,1,79,0,MULHER
251080805000089,1,6,X,DESCONHECIDO
251080805000090,1,6,0,MULHER
251080805000091,1,70,0,MULHER
251080805000092,1,65,0,MULHER
251080805000093,1,114,0,MULHER
251080805000094,1,103,8,MULHER
251080805000095,1,24,0,MULHER
251080805000096,1,94,0,MULHER
251080805000097,1,45,0,MULHER
251080805000098,1,60,0,MULHER
251080805000099,1,249,0,MULHER
251080805000100,1,252,0,MULHER
251080805000101,1,70,0,MULHER
251080805000102,1,438,5,MULHER
251080805000103,1,6,0,MULHER
251080805000104,1,33,0,MULHER
251080805000105,1,77,0,MULHER
251080805000106,8,165,11,MULHER
251080805000107,8,130,0,MULHER
251080805000108,8,132,2,MULHER
251080805000109,8,10,0,MULHER
251080805000110,7,58,0,MULHER
251080805000111,8,162,8,MULHER
251080805000112,1,212,0,MULHER
251080805000113,1,151,1,MULHER
251080805000114,1,185,0,MULHER
251080805000115,1,167,0,MULHER
251080805000116,1,327,0,MULHER
251080805000117,1,247,0,MULHER
251080805000118,1,217,14,MULHER
251080805000119,1,187,0,MULHER
251080805000120,1,290,0,MULHER
251080805000121,1,217,6,MULHER
251080805000122,1,228,0,MULHER
251080805000123,1,178,0,MULHER
251080805000124,1,286,0,MULHER
251080805000125,1,194,0,MULHER
251080805000126,1,305,0,MULHER
251080805000127,1,182,0,MULHER
251080805000128,1,152,4,MULHER
251080805000129,1,141,0,MULHER
251080805000130,1,190,9,MULHER
251080805000131,1,182,0,MULHER
251080805000132,1,91,0,MULHER
251080805000133,1,255,0,MULHER
251080805000134,1,223,0,MULHER
251080805000135,1,260,2,MULHER
251080805000136,1,269,0,MULHER
251080805000137,1,108,0,MULHER
251080805000138,1,226,0,MULHER
251080805000139,1,197,25,MULHER
251080805000140,1,201,0,MULHER
251080805000141,1,198,0,MULHER
251080805000142,1,175,0,MULHER
251080805000143,1,165,0,MULHER
251080805000144,1,191,0,MULHER
251080810000001,1,278,0,MULHER
251080810000002,8,101,0,MULHER
251080810000003,8,161,1,MULHER
251090705000001,1,288,0,MULHER
251090705000002,1,263,0,MULHER
251090705000003,1,242,0,MULHER
251090705000004,8,128,0,MULHER
251090705000005,8,54,0,MULHER
251090705000006,8,145,3,MULHER
251090705000007,8,129,0,MULHER
251090705000008,8,141,0,MULHER
251090705000009,8,189,0,MULHER
251090705000010,8,76,0,MULHER
251090705000011,1,374,0,MULHER
251090705000012,1,280,0,MULHER
251090707000001,1,168,0,MULHER
251090707000002,8,104,0,MULHER
251090707000003,8,204,5,MULHER
251090710000001,1,78,0,MULHER
251090710000002,8,164,0,MULHER
251090710000003,8,289,0,MULHER
251100405000001,1,368,0,MULHER
251100405000002,1,290,0,MULHER
251100405000003,8,145,0,MULHER
251100405000004,8,75,0,MULHER
251100405000005,8,116,0,MULHER
251110305000001,1,279,3,MULHER
251110305000002,1,200,3,MULHER
251110305000003,8,116,2,MULHER
251110305000004,8,64,0,MULHER
251110305000005,8,300,0,MULHER
251110305000006,8,411,0,MULHER
251110305000007,8,342,0,MULHER
251110305000008,8,16,0,MULHER
251110305000009,1,224,22,MULHER
251110305000010,1,267,0,MULHER
251110305000011,5,30,0,MULHER
251120205000001,1,318,0,MULHER
251120205000002,1,347,0,MULHER
251120205000003,1,206,0,MULHER
251120205000004,1,202,0,MULHER
251120205000005,1,355,0,MULHER
251120205000006,1,477,0,MULHER
251120205000007,1,331,0,MULHER
251120205000008,1,278,0,MULHER
251120205000009,1,325,0,MULHER
251120205000010,1,596,0,MULHER
251120205000011,1,372,0,MULHER
251120205000012,1,320,0,MULHER
251120205000013,1,276,0,MULHER
251120205000014,8,80,0,MULHER
251120205000015,8,134,0,MULHER
251120205000016,5,122,0,MULHER
251120205000017,8,415,0,MULHER
251120205000018,8,202,0,MULHER
251120205000019,8,209,0,MULHER
251120205000020,8,262,3,MULHER
251120205000021,5,31,0,MULHER
251120205000022,8,213,0,MULHER
251120205000023,8,34,0,MULHER
251120205000024,8,107,0,MULHER
251120205000025,8,201,0,MULHER
251120205000026,8,203,0,MULHER
251120205000027,8,95,2,MULHER
251120205000028,5,148,0,MULHER
251120205000029,8,296,0,MULHER
251120205000030,8,29,0,MULHER
251120205000031,1,109,0,MULHER
251120205000032,1,117,0,MULHER
251130105000001,1,331,23,MULHER
251130105000002,1,396,0,MULHER
251130105000003,1,360,0,MULHER
251130105000004,1,431,0,MULHER
251130105000005,1,420,2,MULHER
251130105000006,1,281,0,MULHER
251130105000007,1,302,4,MULHER
251130105000008,1,395,0,MULHER
251130105000009,1,239,16,MULHER
251130105000010,1,266,0,MULHER
251130105000011,8,242,23,MULHER
251130105000012,8,139,12,MULHER
251130105000013,8,171,1,MULHER
251130105000014,8,145,0,MULHER
251130105000015,8,140,0,MULHER
251130105000016,8,57,0,MULHER
251130105000017,8,183,0,MULHER
251130105000018,8,97,0,MULHER
251130105000019,5,42,0,MULHER
251140005000001,1,276,0,MULHER
251140005000002,1,202,0,MULHER
251140005000003,1,271,67,MULHER
251140005000004,1,239,15,MULHER
251140005000005,1,144,9,MULHER
