Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
250030405000036;8;24;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;1;0;0;1;0;2;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;1;0;1;2;1;1;1;0;0;2;1;0;0;0;0
250030405000037;1;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;3;2;3;0;1;2;2;2;1;0;3;2;4;2;1;1;1;4;1;0;1;0;2;0;3;1;0;2;0;1;1;3;0;4;3;2;1;2;3;1;2;2;3;2;1;1;3;3;1;0;0;0;2;2;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;72;0;0;1;7;8;6;10;7;4;3;7;6;8;3;2
250030405000038;1;85;0;0;0;0;0;0;0;0;0;0;1;0;2;1;1;2;0;1;0;0;0;3;1;1;0;0;0;0;2;1;1;2;3;1;2;0;2;1;3;2;2;1;0;1;2;1;3;0;0;1;3;2;2;3;0;3;3;1;2;1;2;3;1;0;0;3;1;1;1;2;2;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;43;0;0;5;2;5;1;8;6;5;1;4;1;2;1;2
250030405000039;1;89;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;0;2;0;2;1;1;0;3;1;4;4;1;2;2;2;2;2;2;0;6;1;0;2;3;1;1;0;0;2;0;1;0;2;1;1;1;1;0;2;1;1;5;0;2;2;1;2;0;0;2;2;2;0;0;0;1;0;1;0;0;0;1;1;2;0;1;0;0;0;0;0;0;0;0;54;0;2;2;4;7;10;6;5;4;2;2;3;2;2;3
250030405000040;1;133;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;4;2;4;1;2;2;5;2;4;2;3;3;1;2;4;6;3;0;3;2;2;0;4;3;2;0;4;1;2;2;0;0;5;1;4;2;0;3;3;1;4;2;1;2;3;1;2;3;0;0;1;4;4;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;2;17;13;7;14;8;4;3;3;2;5;1;0
250030405000041;1;86;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;3;2;1;3;2;0;0;2;1;1;1;3;0;0;4;1;1;2;1;1;3;1;5;0;0;1;1;1;3;2;1;1;2;1;1;1;1;3;2;4;1;2;2;1;2;1;1;1;0;0;0;2;1;1;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;31;0;1;2;3;2;3;4;4;2;2;2;1;2;0;3
250030405000042;1;88;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1;1;1;0;0;2;2;1;3;3;2;1;0;1;2;0;1;1;1;0;4;1;4;3;2;1;3;2;3;1;1;0;1;3;2;2;2;1;0;0;1;2;2;0;3;0;4;0;4;1;0;0;0;1;1;0;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;43;0;2;3;3;7;3;4;6;5;2;1;3;2;1;1
250030405000043;1;97;0;0;0;0;0;0;0;1;1;0;0;1;0;1;2;2;1;1;1;2;1;1;3;3;1;2;0;5;2;1;1;1;1;4;0;2;0;1;1;2;1;2;1;0;2;2;4;0;0;1;2;2;1;2;1;2;1;2;4;2;2;2;3;0;1;1;2;0;1;0;0;2;0;1;1;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;34;0;1;4;3;2;4;2;2;2;2;3;4;4;0;1
250030405000044;1;142;0;0;0;0;0;0;0;0;1;1;0;2;2;6;1;1;0;6;3;0;5;2;1;7;2;3;6;5;2;0;1;1;1;1;0;1;3;3;5;3;4;0;0;1;9;3;3;4;2;2;4;5;2;4;0;0;3;4;3;1;1;0;0;0;1;3;1;0;0;1;3;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;59;0;1;9;6;12;8;2;8;1;6;3;2;1;0;0
250040305000001;1;116;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0;1;1;1;2;0;1;1;0;2;1;1;1;1;2;3;5;2;2;2;2;2;1;3;3;3;3;2;2;3;4;2;4;0;1;2;0;2;2;2;1;2;0;1;3;2;1;4;1;2;1;3;1;4;2;0;5;2;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;107;0;0;3;4;4;6;14;10;13;13;6;5;10;8;11
250040305000002;1;125;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;3;2;1;1;1;4;0;0;2;2;0;3;0;1;4;4;1;1;2;1;0;4;3;3;1;2;3;3;5;4;2;3;1;1;1;2;6;1;0;0;6;2;4;2;5;2;3;0;3;1;1;1;2;4;2;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;84;0;0;3;6;8;4;10;3;12;14;5;6;6;4;3
250040305000003;1;124;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;1;3;1;7;1;1;4;1;1;0;0;3;0;1;1;3;3;1;2;2;3;2;1;1;1;0;3;1;2;6;1;4;2;1;3;3;3;0;1;3;3;0;1;3;1;0;6;1;3;2;1;3;2;1;2;1;0;2;2;2;0;2;0;1;0;0;1;1;1;0;0;0;0;0;88;0;0;5;4;13;4;8;7;6;12;6;4;6;6;7
250040305000004;1;240;0;0;0;0;0;0;0;1;3;1;0;1;1;5;10;2;2;1;4;6;5;6;4;3;3;2;6;2;4;3;5;1;4;5;4;7;4;4;3;4;9;4;3;3;2;0;5;4;1;4;3;2;4;3;3;3;3;4;8;4;5;6;4;2;4;1;4;3;2;3;4;4;1;1;0;2;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;163;0;5;17;12;19;13;14;16;18;10;10;10;7;6;6
250040305000005;1;84;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;5;0;4;4;1;1;0;2;1;1;1;2;5;1;2;1;1;0;5;2;1;0;2;3;1;0;2;2;4;0;3;0;0;1;1;1;3;2;0;0;2;3;3;2;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;43;0;0;1;9;5;5;6;3;7;2;1;3;1;0;0
250040305000006;1;133;0;0;0;0;0;0;0;0;1;0;1;1;1;1;2;4;4;2;1;0;1;3;5;3;2;1;3;3;3;3;1;2;2;1;2;4;1;2;0;3;2;2;2;4;2;2;1;4;0;2;4;1;6;4;2;2;1;2;4;2;2;2;1;0;3;0;0;1;1;0;6;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;53;0;1;6;8;11;9;5;3;3;2;4;0;0;0;1
250040305000007;1;187;0;0;0;0;1;0;2;0;1;2;2;2;1;4;6;7;4;5;4;4;4;5;4;2;4;2;2;6;6;2;1;5;3;4;6;2;3;3;2;3;3;3;4;4;1;3;3;0;3;0;4;0;3;2;6;1;2;7;6;2;0;0;1;0;1;2;1;0;1;0;0;2;1;1;1;2;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;124;1;5;13;21;16;10;13;9;11;5;10;5;1;2;2
250040305000008;1;98;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;4;1;1;2;2;6;1;0;2;2;3;2;3;1;0;3;1;3;0;0;1;2;3;2;1;0;1;3;2;1;1;0;1;0;0;4;1;0;1;3;2;4;2;2;1;1;1;2;2;0;1;1;0;0;1;2;1;1;0;0;1;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;72;0;2;3;10;10;8;5;6;5;0;6;5;5;3;4
250040305000009;8;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;2;1;0;2;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;1;0;2;0;1;0;1;0;1;0
250040305000010;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;2;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0
250040305000011;8;82;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;1;0;1;2;1;0;1;2;0;2;2;0;0;0;5;1;1;1;1;1;2;1;2;3;1;0;2;3;2;1;1;1;1;3;1;0;2;2;1;2;2;2;1;3;3;2;1;2;1;2;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;1;4;1;5;2;1;1;1;1;2;0;0;1
250040305000012;8;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;1;0;2;1;1;1;1;0;1;2;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2;1;2;2;2;1;0;1;1;0;0;0
250040305000013;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;1;0;1;2;1;1;0;2;0;0;1;1;1;0;0;0;1;1;0;1;1;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;1;0;2;2;4;3;3;3;1;1;0;1;0
250040305000014;8;90;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;3;2;2;2;1;2;1;3;2;2;1;1;4;1;2;3;3;2;1;3;2;2;3;3;1;3;0;2;1;0;2;1;3;2;2;0;1;0;0;0;1;3;1;2;0;1;1;1;1;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;0;3;5;7;5;11;6;6;2;4;0;4;2;0
250040305000015;8;63;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;2;0;0;2;0;0;0;1;2;1;5;2;2;0;6;2;0;1;1;2;4;0;3;0;3;1;0;1;0;1;1;2;1;1;0;2;0;0;0;1;2;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;34;0;0;1;2;2;1;1;2;6;7;4;3;1;1;3
250040305000016;8;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;2;0;0;0;2;1;3;0;1;0;0;1;1;1;0;1;1;0;0;2;0;0;0;0;1;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;22;0;0;0;3;1;1;2;2;5;1;2;2;1;2;0
250040305000017;5;37;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;2;1;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;2;2;1;0;1;1;2;1;2;0;0;1;1;0;0;1;0;1;0;0;2;0;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;26;0;0;1;5;2;1;0;3;2;3;4;2;0;1;2
250040305000018;8;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;1;0;2;0;0;0;0;0;0;1;0;1;1;0;1;1;2;2;2;0;0;2;0;2;1;3;1;1;3;5;2;1;1;1;0;0;2;3;2;4;0;3;2;2;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;39;0;0;0;2;2;3;0;3;4;3;7;4;4;6;1
250040305000019;8;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;2;1;0;0;1;0;3;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;1;0;2;2;2;1;1;0;0
250040305000020;8;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;3;0;0;1;1;0;1;0;1;0;2;1;2;0;0;1;1;0;3;2;0;0;0;3;1;2;3;1;1;1;0;1;1;1;0;0;0;3;2;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;29;0;0;0;0;2;3;3;4;2;3;5;2;3;2;0
250040305000021;8;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;2;1;1;0;1;1;1;2;1;0;0;0;1;0;1;2;1;0;0;1;0;0;2;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;19;0;0;0;1;3;2;1;1;2;5;0;1;2;0;1
250040305000022;8;20;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;2;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;1;0;0;2;0;2;1;0;0;1;1;0;0
250040305000023;1;71;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;1;1;0;0;2;1;1;1;0;0;0;1;0;2;1;0;3;4;3;0;0;1;2;0;1;2;0;0;3;0;2;1;1;3;2;2;2;4;1;0;4;1;1;2;0;1;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;3;4;4;0;6;2;1;3;6;1;1;0;0
250040305000024;1;55;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;0;0;1;1;1;0;1;1;1;3;0;2;0;0;0;0;0;1;1;1;2;1;2;1;2;0;0;0;0;0;2;1;0;2;1;1;0;0;2;2;1;1;1;2;0;4;2;0;0;2;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;3;3;4;5;0;6;5;3;3;4;4;2;2
250050205000001;1;96;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;4;2;2;2;1;2;3;1;1;2;2;3;2;1;1;2;0;2;2;1;2;2;4;0;1;3;2;0;1;2;1;4;1;2;2;0;1;3;3;1;2;1;1;0;2;2;2;0;1;3;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;50;0;1;1;0;7;8;6;7;3;2;2;5;5;1;2
250050205000002;1;121;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;2;1;2;3;2;1;1;3;2;5;4;0;1;2;4;3;0;1;2;4;1;0;1;1;2;2;2;1;4;4;2;2;0;4;3;4;4;1;4;2;0;0;3;3;4;1;2;3;4;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;48;0;0;1;4;8;8;6;5;4;7;2;1;2;0;0
250050205000003;1;106;0;0;0;0;0;1;0;0;0;0;2;1;1;4;1;4;5;3;3;3;2;1;3;3;4;5;2;3;2;4;1;2;1;0;3;2;1;1;2;3;1;0;1;0;0;1;2;0;3;0;0;1;2;2;1;4;1;2;0;1;2;1;1;0;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;43;0;1;9;10;6;9;2;2;0;1;2;0;1;0;0
250050205000004;1;118;0;0;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;3;1;3;1;0;2;3;3;2;2;2;1;3;3;1;4;6;3;4;4;1;1;2;2;4;1;2;1;1;2;3;2;2;2;1;1;3;2;3;2;0;3;1;1;2;3;3;1;0;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;68;0;2;3;5;7;10;12;8;7;2;5;3;2;1;1
250050205000005;1;122;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;2;1;1;2;0;0;3;1;2;1;3;3;0;1;1;2;1;3;1;4;2;1;1;2;1;3;1;1;1;4;1;4;4;1;1;3;3;3;0;1;3;5;3;3;0;2;2;0;4;1;2;3;1;4;2;1;0;2;1;1;4;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;75;0;2;3;5;5;7;10;5;9;6;4;7;5;4;3
250050205000006;1;147;0;0;0;0;0;1;0;4;2;0;0;0;0;4;1;4;2;4;2;1;5;4;3;3;2;7;2;1;5;3;1;6;2;3;4;2;2;2;1;0;3;2;1;2;0;4;3;2;3;3;0;2;3;1;1;3;3;1;3;0;1;1;2;4;1;1;1;1;0;0;3;1;2;0;0;2;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;66;0;7;4;12;10;10;8;3;3;3;1;1;1;0;3
250050205000007;1;133;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;2;1;4;0;3;0;0;3;2;2;0;2;4;5;3;4;3;1;3;1;5;0;3;2;3;2;1;2;1;1;2;6;2;1;5;1;2;2;2;2;1;3;4;1;4;3;2;3;3;1;2;1;3;3;1;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;97;0;1;1;4;7;6;16;13;9;6;9;6;8;6;5
250050205000008;1;108;0;0;0;0;0;0;0;0;0;3;1;1;0;5;1;1;2;0;3;4;3;2;2;0;1;3;1;1;2;1;2;3;4;0;1;3;7;1;2;3;0;0;3;2;0;0;2;2;1;3;2;0;1;1;1;1;1;0;3;1;4;3;1;1;2;2;1;0;1;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;64;0;3;7;7;6;6;5;12;2;5;2;2;3;1;3
250050205000009;8;23;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;2;0;1;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;1;2;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0
250050205000010;8;31;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;1;0;2;1;1;2;0;0;0;0;0;1;1;0;0;1;2;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;1;0;2;1;2;1;1;0;0;1;0;0
250050205000011;8;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;1;1;0;0;1;1;0;1;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;2;4;0;5;0;0;1;0;0;0;0;0
250050205000012;8;37;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;1;1;1;1;0;1;0;0;0;1;2;0;0;1;0;1;2;1;0;2;0;3;0;2;1;1;0;2;1;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;3;0;0;1;1;2;1;0;3;1;3;1;1
250050205000013;8;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;0;1;0;2;0;1;0;0;0;1;1;0;2;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;2;1;2;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;0;0;0;3;2;0;3;1;2;1;0;2;0;0
250050205000014;8;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;0;0;2;1;0;0;0;0;1;0;1;3;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;1;2;3;1;2;1;1;0;0;0;1;0
250050205000015;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
250050205000016;8;68;0;0;0;0;0;0;0;1;0;1;0;0;1;2;3;1;2;1;0;0;3;0;1;4;2;0;0;1;1;3;2;2;1;2;1;2;1;0;0;3;2;1;1;2;1;3;0;1;2;3;2;0;0;2;0;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;1;5;3;8;2;5;2;1;2;2;2;0;1;0
250050205000017;8;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;3;0;1;3;1;1;1;0;0;1;1;3;0;2;1;1;0;1;0;3;4;1;1;1;0;4;0;0;1;3;1;0;3;1;0;1;0;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;26;0;0;1;0;1;2;7;1;5;2;3;1;1;1;1
250050205000018;5;19;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;2;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;0;1;1;3;0;0;0;0;0;0;2;0;0;1;0
250050205000019;5;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;1;0;1;2;0;0;0;0;0;2;0;2
250053605000001;1;90;0;0;0;0;0;0;1;1;0;1;1;1;0;1;0;2;1;2;1;2;6;2;4;2;2;3;1;0;0;3;0;1;1;2;2;4;2;3;2;1;4;0;2;1;2;5;0;2;1;2;2;0;3;2;0;1;0;1;1;0;0;2;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;65;0;3;3;7;13;7;5;9;6;6;2;1;2;1;0
250053605000002;1;116;0;0;0;0;0;1;0;2;0;2;1;1;2;2;0;0;2;3;2;4;3;3;4;7;2;2;4;1;5;3;3;2;1;2;3;4;0;3;1;1;3;1;1;1;3;4;1;2;0;1;4;1;2;1;1;1;1;1;1;1;2;1;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;82;0;4;6;9;15;13;5;6;7;6;4;2;3;1;1
250053605000003;8;41;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;2;1;0;0;1;0;1;3;0;0;1;3;0;0;2;0;1;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;2;3;0;0;1;3;1;0;0;0;0;1;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;1;1;3;4;3;3;1;1;0;4;0;0;2;2
250053605000004;5;64;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;2;1;1;0;5;0;0;1;1;2;4;1;1;0;1;1;2;1;4;2;2;0;2;0;0;1;2;0;0;2;0;0;0;0;1;1;1;0;3;2;1;1;1;1;1;2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;44;0;0;4;5;5;9;5;9;0;1;3;1;1;1;0
250053605000005;8;84;0;0;0;0;0;0;0;0;1;0;1;1;4;1;1;0;0;0;5;3;1;3;1;2;2;1;1;1;3;2;2;2;2;2;2;0;1;3;3;2;2;0;1;2;1;2;0;1;0;2;0;1;1;1;1;0;1;1;3;2;2;1;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;51;0;1;8;6;6;5;8;5;2;3;1;4;1;1;0
250053605000006;8;88;0;0;0;0;1;0;0;1;2;0;0;1;2;0;2;0;2;0;0;2;1;1;1;2;2;2;3;1;1;3;3;1;3;3;2;1;1;3;1;1;1;3;1;2;0;1;5;1;2;1;1;4;1;2;0;0;1;1;0;1;1;0;1;2;0;1;1;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;57;1;3;5;4;5;6;9;3;3;8;5;2;1;1;1
250053605000007;8;102;0;0;0;0;0;1;1;1;0;0;3;2;0;0;1;3;0;2;2;4;1;2;2;4;0;2;1;0;1;3;3;1;2;0;2;2;0;6;5;4;2;1;2;4;2;0;4;0;1;1;3;2;2;0;0;1;0;2;0;0;2;0;2;1;2;2;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;66;0;3;6;10;7;6;6;10;7;4;2;0;3;1;1
250053605000008;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;1;1;0;2;0;1;1;1;0;0;0
